Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Uganda,UGA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,63.97122929,63.68788652,61.4292608,26.00795966,11.31612342,10.67015388,13.65151314,12.95006402,7.697283339,16.03387067,18.67566227,31.00152662,24.95693194,37.75211397,46.34092549,40.98908046,35.13059608,27.8669656,29.27468971,28.256966,44.2470221,36.02543092,..
Ukraine,UKR,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,26.17435001,23.35533319,21.75840414,20.56239016,21.03525528,22.50774923,22.36830872,23.78851636,24.99598909,27.96474915,30.70111117,32.64138132,35.14246947,36.15852821,44.6097929,45.84494345,46.16398846,47.29477612,51.33238929,53.05468112,63.41383598,67.71819138,71.9889927
Ukraine,UKR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,60.66897347,64.46540881,55.46751189,30.37406484,24.991912,25.11088854,23.5764815,23.25288184,22.44330743,25.36629213,26.17934203,27.71377067,26.96155495,29.42463638,25.81609981,23.07173808,21.50389729,20.1418554,22.27532768,21.59822866,27.77283951,26.22534369,6.625292836
United Arab Emirates,ARE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,43.61699236,44.00819886,44.43441879,44.75728879,44.80954243,42.89699619,42.26625355,41.53134395,41.95738386,42.74109503,44.13429229,43.25049262,44.52875795,45.38681556,46.86555595,47.89790391,48.93108111,50.35230571,51.91811418,53.4210199,59.38001365,60.38449497,55.78547643
United Kingdom,GBR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,33.18558824,33.79475244,32.94047835,32.20666115,33.92093282,35.18183567,36.185987,36.96519194,39.68144564,41.55634365,41.72980391,41.34888964,43.02709274,43.14399399,42.8167775,43.17272008,44.18039987,45.40864042,46.82845565,47.89253187,68.95963521,68.83959971,53.60595132
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,37.98010849,40.80125579,42.97808907,43.4872516,42.82187447,43.02369478,44.00554641,44.68537316,44.67075326,47.20333918,45.2701058,45.30142057,45.13772986,44.60293249,44.7337514,45.48494894,46.56962047,46.97320895,46.73801953,48.06100529,57.29457708,57.16524035,53.3973236
United States,USA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,27.12135379,27.54020008,29.2211128,28.59091565,27.95705027,28.50741656,29.46390581,30.1138845,32.32840697,34.27958339,34.67700067,36.69629137,37.26179966,39.20298823,39.65072218,40.17983175,41.51981236,41.41769274,40.76715177,40.21123594,52.4395075,48.79854998,41.88451107
Uruguay,URY,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,5.343270374,6.404646615,6.713734513,9.90516031,12.94415715,11.85484598,16.20443322,19.72008059,19.14911379,18.33210514,19.46120693,16.72839914,34.45555595,34.76684991,35.71865419,37.40824778,33.84103816,35.12271184,35.06966729,40.68999896,52.37014678,62.13659925,48.86550009
Uruguay,URY,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,12.9031239,14.66706347,18.13324173,21.06092636,21.20122576,21.06249883,24.40245608,21.5023747,28.01287121,25.14240502,21.74158824,22.53928713,39.00817122,39.87984544,35.76473492,36.9139012,44.44011135,43.83563525,44.23957724,44.39461082,58.22676671,52.40607184,43.18509658
Uzbekistan,UZB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,10.15536747,15.42367535,15.99451802,18.96555703,20.22385198,15.71995404,15.763448,19.75777356,15.80801869,18.19400852,16.94293581,17.56468675,14.23187388,10.87541059,9.835758318,18.2578488,15.81365371,36.4484342
Uzbekistan,UZB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,8.90676039,10.04545663,5.623053509,4.746494626,4.926899453,5.173089817,5.064103557,7.304562861,7.883597008,3.410689772,3.861413051,3.818195159,6.852945139,6.23027978,5.956159383,17.14625456,12.05759829,9.435372729
Vanuatu,VUT,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,20.84682504,27.7505351,7.258128415,8.283911134,5.584175799,6.663036293,5.944900875,4.861583977,4.275140294,3.366339689,4.421091599,3.594512851,2.307854944,2.077727425,3.087775506,3.968175138,4.641399101,5.13171391,3.825825538,3.912466183,10.77817461,29.11923812,..
Vanuatu,VUT,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,35.02271817,40.19777303,20.3135583,18.6330044,17.27475202,15.60714294,14.89872241,12.8490271,7.152576284,9.164158031,15.26660693,15.11838601,14.34821262,12.24580899,16.30481928,19.68622736,14.33868372,13.27152196,15.04251795,13.32302663,14.84897904,10.92917111,..
"Venezuela, RB",VEN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,23.2799246,18.3788122,18.10250818,18.11320755,15.85603113,15.57507987,16.40138408,9.610983982,9.911242604,10.85390947,12.67779839,13.75694016,13.78737542,9.680908599,14.18361737,14.28571429,13.12399356,..,..,..,..,..,..
"Venezuela, RB",VEN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,27.3217636,25.99070179,26.86605982,26.44983124,27.73227241,23.88491987,23.20996195,37.62939476,40.60478529,42.14225037,45.93813241,45.30219949,40.34896401,40.32483597,48.18037975,48.98970931,46.53727393,..,..,..,..,..,..
Viet Nam,VNM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,66.90928288,87.58259768,85.59588431,61.70970974,59.48540699,73.32470814,81.2033447,50.74104901,44.32375249,36.52563955,17.08659733,10.8888273,26.47088648,36.9420717,40.23049499,39.27819319,45.12242045,53.88565891,54.46662877,18.35065003,27.02597427,24.55417192,51.46949608
West Bank and Gaza,PSE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,18.60440982,13.23167629,14.9360021,15.5868904,18.1904687,30.7611218,32.64486898,20.83895139,16.98538582,17.0484149,14.97385983,12.52989797,17.02200707,16.86101134,21.16167338,24.34848721,20.86243063,17.4780752,19.04953894,7.987150519,8.610466762,9.775288186,22.80448262
"Yemen, Rep.",YEM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,20.57474668,54.69762073,18.64242592,11.21322478,12.92978655,8.01909243,11.71709132,23.20829879,24.47628056,14.78126609,28.91605223,39.07267897,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,26.66620055,42.5936417,29.97057053,34.47451881,34.25606484,31.59659214,31.14886997,24.69574869,24.79746328,29.71005119,20.66654424,29.90047185,..,..,..,..,..,..
Zambia,ZMB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,0.052516411,2.863128492,3.758741259,3.177966102,6.409458619,3.102584728,4.303874271,3.964806908,4.373221405,4.180215004,4.747587458,7.558245526,7.844402063,8.792599929,8.079449897,8.549899478,8.51732797,9.048583269,7.516471021,5.902954447,8.415710559,10.05017345,3.149803076
Zambia,ZMB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,17.55982907,16.11320133,16.66666667,19.64930376,23.24078506,17.69713881,25.1056017,42.41658671,27.07303405,27.4112326,28.08865562,16.78374619,12.09394886,27.50094379,20.26066965,12.14370782,13.2724915,13.43133608,14.56804598,14.79547035,8.563156033,22.13537869,12.78366775
Zimbabwe,ZWE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,26.35485823,23.17013255,20.18077899,21.31428865,21.49431054,21.94893737,22.44722033,22.95314098,13.10036001,12.33176481,16.24624497,24.34834251,..,..
Zimbabwe,ZWE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,34.70759942,36.16472261,29.26204234,29.73878533,30.72013043,29.78499534,36.58542798,43.04146559,32.11373436,26.10323717,25.4374098,35.90835547,..,..
Africa Eastern and Southern,AFE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,26.95587103,28.29666519,25.26208557,22.87207532,24.52332383,19.36565415,30.58297317,17.90601362,16.24893035,16.59797475,17.24691264,17.62631729,16.99447592,16.71589133,17.15060854,17.60971929,19.05154505,19.69597951,19.54935519,19.17014168,40.40392186,44.37893434,37.61902322
Africa Eastern and Southern,AFE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,23.56136584,25.89813585,26.09809194,24.12830334,25.95631347,26.64654273,27.53192612,28.67451235,27.98539022,32.70890925,33.37684428,34.52464262,32.9919914,34.27006781,35.50554308,36.00941449,39.6545716,36.78793152,36.36605941,35.69338375,43.52135281,42.39887297,36.02507821
Africa Western and Central,AFW,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,61.52117067,59.6490897,61.19938843,61.73352472,58.62037721,19.18346684,17.82548946,19.92899726,21.45274479,20.88589573,24.05732823,28.28208897,28.20194907,32.55378408,28.79458688,33.1660606,22.19664825,23.87006824,24.03894731,26.61078746,29.24828957,21.27185852,..
Africa Western and Central,AFW,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,46.29952696,45.87756222,47.23223428,40.28695858,..,37.08780917,35.22282715,30.0436807,26.16706988,31.28906647,31.45629991,31.88811547,31.41255992,33.07737218,35.72139535,32.12722138,31.70656437,37.3759019,41.12485748,42.34025029,44.37986017,35.11480778,..
Arab World,ARB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,27.07939268,23.35492472,23.64920663,24.95721058,24.289635,26.03458461,27.57735508,28.01561747,..,..,..,..
Caribbean small states,CSS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,16.49121205,16.84770019,14.36627119,15.26165319,15.98946501,16.60259896,17.75605323,17.69827333,17.32371571,19.05170961,15.16926714,28.49885419,20.61798574,18.79647592,22.06809181,14.77776327,12.32650045,14.77147887,17.32430686,18.10249058,25.08819743,24.27349114,29.9792064
Caribbean small states,CSS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,25.33836348,27.28596944,25.06313232,28.58028103,28.27367479,27.69729501,30.59228136,31.24789265,32.00462875,32.92757158,34.03171322,45.01946493,46.25305894,48.28379564,51.33379225,49.63168562,52.46771957,55.36853063,50.07929416,49.14109563,49.996152,47.45246389,37.40882214
Central Europe and the Baltics,CEB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,35.64067728,36.71403532,37.88662002,39.28230759,36.45246028,37.38863878,38.0403972,38.27403532,38.61894731,39.37317231,41.76508002,41.51535007,42.93065985,43.76221595,44.47890154,44.80420526,45.64462204,46.07987038,46.65027838,47.45894831,55.93984105,55.97176963,51.6060247
Central Europe and the Baltics,CEB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,44.8039763,43.40488137,40.14632687,41.10710673,39.1794752,41.57009223,42.07467983,43.55677365,42.17240107,45.18537325,46.10539199,46.16344794,46.53461156,48.55937797,48.56375075,48.96890431,48.97930692,47.9626835,48.03889619,49.06672238,56.09445453,53.91678482,49.59676471
Early-demographic dividend,EAR,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,28.84220774,27.82701414,29.62630432,28.68265882,32.51919521,33.66613136,34.09987581,34.26577722,29.72083295,30.65008619,31.27744321,32.08635787,32.6475469,32.90041886,32.52954381,32.63985158,33.07018623,33.19012454,34.05912883,33.85279315,44.85331769,45.29995858,38.55789121
Early-demographic dividend,EAR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,28.66778852,26.27576344,28.78349048,30.54356331,31.06151291,25.68237202,26.41329556,27.04130745,29.12282153,31.4743509,32.38183101,31.55887056,32.7163179,35.05218868,35.04987097,36.18875032,37.46303707,37.74510824,38.18499956,38.68870202,45.94741295,43.51126078,37.2306275
East Asia & Pacific,EAS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,51.27851078,50.83547684,50.99698051,42.32499129,41.30109719,37.1569144,36.66828613,39.82000795,40.96760159,44.89352204,43.05727649,45.34198,44.08546513,44.48458811,46.79886649,46.34336466,47.35505196,48.14443075,48.0555425,49.09030199,58.04049051,54.67540268,51.13813247
East Asia & Pacific,EAS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,36.41779285,36.58382017,37.12258952,37.44733121,35.87031911,36.23154378,37.40907676,38.56785122,39.50975504,40.83877001,37.38189747,37.60369946,35.98991447,36.51429521,34.96891329,35.86204902,36.33448126,36.40143615,36.65204536,38.26432481,48.2377429,48.57585005,44.80314193
East Asia & Pacific (excluding high income),EAP,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,63.73553843,63.11634725,63.16318824,48.68503619,47.22822616,40.18780788,37.72035399,43.59871034,45.2696272,49.20334105,48.91069155,51.31846372,49.25211734,48.98355597,52.51816983,52.16423216,52.89135815,53.87329206,54.23549408,55.56929098,64.82228389,58.44219775,54.09854008
East Asia & Pacific (excluding high income),EAP,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.92912459,31.07726039,32.16470862,32.95093512,31.74498937,31.89837562,32.27843214,34.76465737,35.24493835,35.34026531,30.33207085,30.39295428,27.07873563,27.31688965,22.94814881,24.83469358,25.83013763,25.98429801,26.64305643,28.61957195,38.61997677,38.88010522,35.43610821
East Asia & Pacific (IDA & IBRD countries),TEA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,63.73553843,63.11634725,63.16318824,48.68503619,47.22822616,40.18780788,37.72035399,43.59871034,45.26946875,49.20327172,48.91070946,51.31840742,49.25204975,48.98371493,52.51824345,52.16434587,52.89144267,53.87337836,54.23560536,55.56929098,64.82228389,58.44219775,54.09854008
East Asia & Pacific (IDA & IBRD countries),TEA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.92912459,31.07726039,32.16470862,32.95093512,31.74498937,31.89837562,32.27843214,34.76465737,35.24365578,35.33899876,30.33098774,30.39215453,27.0781313,27.31634281,22.94747762,24.83401184,25.82931063,25.98344717,26.64212957,28.61957195,38.61997677,38.88010522,35.43610821
Euro area,EMU,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,40.42666586,42.37026717,43.49486249,46.07810248,45.40470972,46.83426078,45.98889487,46.08701855,46.47425674,47.70381449,47.95096324,48.55571976,49.57949677,49.27202012,51.17880254,52.39666432,53.17022925,53.45999814,53.63038033,53.51661011,60.45363143,58.71135373,54.48548925
Euro area,EMU,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,44.65512182,46.39867655,45.69260668,45.65282443,46.73473716,47.34345024,47.35660728,47.57784403,47.49908383,49.46847368,48.39753495,48.72036921,50.0057025,48.80109702,49.87908751,52.37376295,52.17720409,52.09394466,52.06402704,52.61094078,59.61993081,56.02663896,52.24508259
Europe & Central Asia,ECS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.30657415,40.04969799,40.74661313,42.64417057,42.38201899,43.44065784,42.89491064,42.95635078,43.67916006,45.05615064,45.69856945,45.91981337,47.08716984,47.13981452,48.55076009,49.62208955,50.37417397,50.47065327,50.73796354,50.97824981,57.86239569,56.62679489,52.54658137
Europe & Central Asia,ECS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,42.53688182,43.36337283,42.77928698,42.65453073,43.1812722,44.13937846,44.40463145,44.7637756,45.12842244,47.19250532,46.58845443,46.82412888,47.89469587,47.98412215,48.88258493,50.63217897,50.8015634,50.54861746,50.6782867,51.44038934,60.45318386,57.56016223,51.76759573
Europe & Central Asia (excluding high income),ECA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,34.3064485,28.34835978,27.25953184,29.05924015,29.11800116,31.37304782,31.74122953,32.45888082,33.75048562,34.02484091,33.74182936,33.12283598,33.91270719,35.08998655,34.36065703,34.70642019,34.63443777,34.28311907,33.2878747,34.5654982,43.01699696,42.62262935,40.43014795
Europe & Central Asia (excluding high income),ECA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,32.9530676,29.26537868,28.60479072,27.61793492,26.33424292,27.60351838,29.37592229,30.33698949,31.1828257,32.19718797,31.58490392,31.18241997,31.52897853,38.36865875,39.44916357,38.93261627,39.68775613,37.93941813,38.17029841,39.01915881,49.7874396,46.38309909,35.61368557
Europe & Central Asia (IDA & IBRD countries),TEC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,30.92138476,27.2442576,26.76195418,28.86985398,30.4585435,34.0925402,34.7383757,34.77671906,36.10841228,37.07655596,37.96501923,37.09186957,37.52069716,38.59909643,38.40196101,38.76228562,38.98223476,38.67759575,38.23838203,39.19810515,47.17650707,46.56401013,44.02269447
Europe & Central Asia (IDA & IBRD countries),TEC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,34.58419704,30.57247833,30.68191914,31.12035695,29.8309673,31.95217205,33.06417427,34.10439514,34.68514151,36.48352367,37.00819463,36.83835328,36.80243179,42.47672678,43.41865771,43.27483589,43.59770541,42.00388839,42.16639406,42.93422464,52.85620632,49.49417488,41.19629416
European Union,EUU,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,40.2883197,42.17408312,42.78810383,45.04954757,44.54811641,45.65487985,45.05182907,45.22480233,45.71020713,47.08630102,47.59698594,48.08429497,49.06441289,48.93236767,50.68685473,51.84033347,52.64396099,52.87052927,53.15618121,53.19959925,60.16637204,58.52551976,54.29038847
European Union,EUU,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,44.72415398,46.10027596,45.0350559,45.08789208,45.67898061,46.47721584,46.57977252,46.96718746,46.89266168,49.05281512,48.25132031,48.60132644,49.73639664,48.88598457,49.89076399,52.07905107,51.95927399,51.73445658,51.75080426,52.45331096,59.56014536,56.23474402,52.40816069
Fragile and conflict affected situations,FCS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,47.8542384,44.72543781,43.94069273,44.05053589,40.24729113,16.37847711,17.37777601,17.18097891,17.39798432,18.14439897,19.52418641,20.84115219,21.67068158,26.0634824,28.30213874,27.44605163,25.42505475,31.2968561,33.94692906,32.63327898,41.45685362,38.81387508,..
Fragile and conflict affected situations,FCS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,34.94394077,31.86007574,..,30.79007858,30.42743169,27.25344981,23.51636548,24.25889125,25.41684606,26.47150652,24.57139204,26.40035481,27.56835267,24.63985712,25.34296977,21.8154004,25.55436166,23.97410824,24.49947681,21.83751215,..
Heavily indebted poor countries (HIPC),HPC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,35.30804674,33.53705722,35.07848489,31.63463798,33.58030154,34.57770957,34.79881359,34.84043227,37.96333558,37.35287547,38.67594927,39.6855002,38.24298677,37.86513269,34.98254531,39.57142257,31.72413055,33.06874252,32.72179502,35.15146847,41.30719364,35.86340278,..
Heavily indebted poor countries (HIPC),HPC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,24.27324025,24.51971009,25.93479098,24.105786,23.42248132,21.94010856,24.74337532,24.17899887,21.9188574,24.65861267,25.41051608,27.05055101,27.10855562,29.57100214,29.99576316,29.5885924,29.09853169,28.81577481,30.88068713,30.55983236,35.75627153,30.96952872,..
High income,HIC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,38.2778013,39.60466515,40.60544851,41.65788721,41.32067831,41.96921596,42.52164385,42.54629524,42.1146493,44.31856068,43.4081824,43.71628858,44.34827159,44.58348949,45.65290455,46.1964945,47.06630297,47.27153997,47.49879297,48.13205825,55.92536586,55.17657842,51.23008091
High income,HIC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,39.65387338,40.22080356,40.38880087,40.29060587,40.11797918,39.86389377,40.52849383,40.96765729,41.997605,44.16046546,43.46891383,44.18363783,44.88001217,45.14358798,46.00878204,47.07124686,47.52389865,47.53789264,47.56524453,48.17684846,57.99051869,56.05564757,50.56333243
IBRD only,IBD,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,48.97258022,48.52019122,48.87583144,40.77535019,40.34837849,36.54243769,35.93224596,39.02666733,40.27456355,42.84584624,43.00981122,44.32642317,43.4928427,43.64539377,45.85854417,45.84641093,46.30069128,47.03412392,47.30637473,48.03066924,57.6011396,53.76551436,49.95392461
IBRD only,IBD,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,29.24830874,28.74875505,30.58020434,31.77289328,30.75586718,30.85916622,31.39315296,32.53173606,34.28349822,35.78222648,34.03437991,33.56273649,32.65816943,33.97728659,32.24969844,33.6834627,34.59548197,34.05497892,34.47255814,35.38109339,44.41343004,42.0379111,37.85402022
IDA & IBRD total,IBT,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,48.83320062,48.36362641,48.80793311,41.13398746,40.59071847,36.25838655,35.75853631,38.72489216,39.95964359,42.37137014,42.55746758,43.7931087,42.9799185,43.21669061,45.22856739,45.27550743,45.57479018,46.36582797,46.6799425,47.37206756,56.75771153,53.14376843,49.50662408
IDA & IBRD total,IBT,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,28.85964293,28.50888991,30.24443079,31.28335297,30.35530557,30.71649295,31.21296496,32.10395474,33.26704152,34.75869633,33.16187848,32.73187968,31.92048852,33.23224164,31.72976695,32.93957429,33.97873843,33.52883376,34.14472103,34.93809762,43.5180651,41.12381973,36.87465351
IDA blend,IDB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,62.4596683,61.5513931,65.18102926,63.96013091,60.28346091,20.43456178,21.24122581,20.53754534,21.70401046,22.98631971,24.38100894,25.56105318,25.36389774,30.45892838,28.61201091,28.04059173,25.09898382,27.96949689,27.80632421,28.04576229,33.23333999,31.0721196,28.57494662
IDA blend,IDB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,36.55325013,37.44900606,38.43104584,32.61742426,..,43.14941116,39.11822801,33.99714396,29.89924725,30.98068688,29.34687199,29.47960172,29.60233969,28.16593482,30.91121631,28.57706325,31.94903356,35.12760864,39.7268333,38.14399074,41.97296923,31.24511301,23.77371014
IDA only,IDX,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,32.91788037,32.15060343,33.76888184,37.95059435,35.24737797,37.71546238,39.99024768,41.1921811,42.02788587,40.30282691,40.37948132,38.92518215,38.39569971,37.99878058,36.19589741,38.59979882,36.11025232,36.40010385,38.39684159,39.35603606,44.75741713,45.28685356,..
IDA only,IDX,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,16.49518974,18.59306493,18.89217048,20.52528203,20.36437934,21.85841038,23.9888869,23.45874055,17.15498965,18.81418642,19.98535818,19.74198106,20.24509239,22.82860742,23.15038067,22.28105037,24.34149077,23.50398898,25.68334567,25.45022606,27.46804821,26.60397664,..
IDA total,IDA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,45.67117599,44.8555037,47.2911899,49.1408643,45.98332705,30.64939814,32.33902756,32.76330594,33.75151259,33.13027821,33.76934662,33.37108134,33.00716666,34.880926,33.08757815,34.27139326,31.59653881,33.08075357,34.22707813,34.68541933,39.78631421,39.12062104,..
IDA total,IDA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,23.61579618,25.29743904,25.77382947,24.77677558,24.39144767,29.01393958,29.07315053,27.00020484,21.35996425,22.94140026,23.14360813,23.06929509,23.41503209,24.63762126,25.76592593,24.40370521,26.90631836,27.28966065,30.25713893,29.80435056,32.66981184,28.31612056,..
Late-demographic dividend,LTE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,55.85574828,55.26633803,55.80393807,45.71985105,43.36130822,40.00445721,39.44547781,44.10156314,45.25466064,48.28006318,47.97516119,48.41792177,47.17036884,47.40921159,50.07270537,49.91256467,50.47994394,51.25201094,51.51323098,52.91657625,61.12783392,55.99537998,53.0420185
Late-demographic dividend,LTE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.88206822,31.06316219,32.20873045,33.18838751,31.68010811,33.7633768,34.50624409,36.54530801,37.8045254,38.37414137,35.04536846,34.82889219,32.46612238,33.11503072,30.59050564,32.11668409,33.44297926,32.8349656,33.36352097,34.54719772,43.88426102,42.26157145,38.72044754
Latin America & Caribbean,LCN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,25.18247947,24.37193437,26.74679692,25.45834749,24.10777974,24.24515972,25.24524935,26.19815245,26.88470433,28.3009543,28.82691914,29.4021049,30.13001213,30.10338828,31.01308136,30.82114876,30.73395861,31.37973516,31.79669941,31.28254926,40.9192248,39.68955306,35.34383402
Latin America & Caribbean,LCN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.87633626,21.7826521,27.17407043,27.83814283,26.43712887,26.41653577,26.61623773,26.74106245,26.85301213,30.58821289,31.14917341,31.69841764,33.16751446,33.36280391,34.59589235,36.14387966,36.66299939,35.14641896,35.7759123,35.83826507,44.80653998,37.0789554,32.48404988
